symbol,provider,base_timeframe,pnl,win,alignment,slope_score,regression_slope_pct,regression_r2,adx,atr,confluence_levels,confluence_fibo,alligator_mouth
BNBUSDT,binance,1h,3.3652902507199087,1,1.0,0.5672812698909686,0.03990914665695665,0.2618490328533555,23.00484456483537,1.6826451253599513,0.0,0.0,0.0
BNBUSDT,binance,1h,3.3575837319654056,1,1.0,1.3840991866652637,0.03742409808582064,0.24248189384236307,22.580031280871744,1.6787918659826906,0.0,0.0,0.0
BNBUSDT,binance,1h,0.42774293397457086,1,1.0,2.046124453430427,0.03604454728722917,0.2372550826122235,29.71254507902592,1.7225706602543622,0.0,0.0,0.0
BNBUSDT,binance,1h,3.6937735515313648,1,1.0,1.6102425636822908,0.034792103460456796,0.23802793389756682,29.69342363247853,1.8468867757656835,0.0,0.0,0.0
BNBUSDT,binance,1h,4.4128197570864245,1,1.0,1.2332207252290384,0.06504259270010657,0.5161202942661974,35.3057303368464,2.206409878543216,0.0,0.0,0.0
BNBUSDT,binance,1h,4.901870096671473,1,1.0,2.0109241190928366,0.08574128180236527,0.6287762597523759,40.51168601085481,2.4509350483357295,0.0,0.0,0.0
BNBUSDT,binance,1h,5.728364287589727,1,1.0,3.218608268340355,0.14725218183425126,0.8842410310842757,48.163239370890956,2.8641821437948662,0.0,0.0,0.0
BNBUSDT,binance,1h,-9.599999999999966,0,1.0,4.048841173535533,0.18270482514183017,0.8837134538309142,53.40434256832323,3.8334577878707456,0.0,0.0,0.0
BNBUSDT,binance,1h,-3.3183825499780255,0,1.0,0.8922151971379275,0.0057625008143478065,0.02361015079578832,22.600144277053175,2.765318791648346,0.0,0.0,0.0
BNBUSDT,binance,1h,0.2666638388833462,1,0.875,0.6977540755734858,0.011334690861949305,0.08732628326388303,22.163879265436332,3.083361611166178,0.0,0.0,0.0
BNBUSDT,binance,1h,8.657815576293729,1,1.0,2.629521960733531,0.04262411928522056,0.2684365937225587,19.02437981600856,4.3289077881468785,0.0,0.0,0.0
BNBUSDT,binance,1h,9.966462189706704,1,1.0,2.7576719707555823,0.13546858334876208,0.6408915692300214,28.50299103856066,4.9832310948533545,0.0,0.0,0.0
BNBUSDT,binance,1h,0.8863532491312753,1,1.0,0.7396815307381028,0.18970504816901432,0.8763302243698682,30.546024341852316,4.13646750868764,0.0,0.0,0.0
BNBUSDT,binance,1h,1.4822127505264007,1,1.0,0.627891366644462,0.18240245358583562,0.8600505489704109,30.174316833769176,4.17787249473577,0.0,0.0,0.0
BNBUSDT,binance,1h,-4.765472152716427,0,1.0,1.0651419334904282,0.17445153331440616,0.8438913591061282,30.10407613327542,3.971226793930335,0.0,0.0,0.0
BNBUSDT,binance,1h,1.1502597855664476,1,1.0,0.16830472054591344,0.04346291989725556,0.612915077983925,19.22662715491256,2.497402144336186,0.0,0.0,0.0
BNBUSDT,binance,1h,1.0372910006640836,1,1.0,1.1152411531566497,0.04649587107570293,0.6714087459394533,22.127803314008027,2.293756660025427,0.0,0.0,0.0
BNBUSDT,binance,1h,-5.753339222216482,0,1.0,1.54272938530655,0.05018108738071149,0.6707705347898607,25.14882037687406,2.5333922221647835,0.0,0.0,0.0
BNBUSDT,binance,1h,5.7800536529899205,1,1.0,0.4305189558205958,0.04461801958109892,0.6010761019104487,28.75231629391272,3.1994634701004667,0.0,0.0,0.0
BNBUSDT,binance,1h,7.915257591364366,1,1.0,1.425504202674851,0.059508165585979725,0.6569638574065211,36.27875719083275,3.957628795682178,0.0,0.0,0.0
BNBUSDT,binance,1h,7.479731080696865,1,1.0,1.8588840080606186,0.026471249925858236,0.11775883850212177,21.2071841957765,3.739865540348434,0.0,0.0,0.0
BNBUSDT,binance,1h,4.2834204224732275,1,1.0,3.649508044992479,0.05419837113409833,0.2498364658855955,30.268572948205613,6.165795775267956,0.0,0.0,0.0
BNBUSDT,binance,1h,-5.915246621456333,0,1.0,1.0618317620506355,0.12275499366677306,0.7405451807751164,23.39363336750773,4.929372184546931,0.0,0.0,0.0
BNBUSDT,binance,1h,0.5661999647373364,1,1.0,0.052778303030620005,-0.046051330882049824,0.39412943505345976,21.062680149481782,3.0046670192940073,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,1.0,0.2103948808607022,-0.03824351060729204,0.2904359511035911,18.586904133119315,3.0953506441871808,0.0,0.0,0.0
BNBUSDT,binance,1h,-9.674168121502419,0,1.0,0.8744138894049216,0.04618545406304068,0.751645706840139,21.696127417877513,2.7416812150239425,0.0,0.0,0.0
BNBUSDT,binance,1h,8.389221210391327,1,1.0,1.9225458946362328,0.1751792365366541,0.44806455752516916,18.60438709526664,5.44112122941825,0.0,0.0,0.0
BNBUSDT,binance,1h,11.38989293176877,1,1.0,3.554383800844701,0.24915032304201104,0.7163467044424565,26.991354161936346,5.69494646588439,0.0,0.0,0.0
BNBUSDT,binance,1h,11.958551958148917,1,1.0,6.112456888203322,0.32668077050274963,0.8774801343094333,37.61601412116964,5.979275979074449,0.0,0.0,0.0
BNBUSDT,binance,1h,-20.18628369685854,0,1.0,2.0122214700388437,0.31049349818204214,0.9127177607943904,46.72471921393671,5.862836968584926,0.0,0.0,0.0
BNBUSDT,binance,1h,4.392458124305449,1,1.0,2.919347627872764,0.3074758163570796,0.9112744862999813,36.991383874779075,7.075418756945772,0.0,0.0,0.0
BNBUSDT,binance,1h,1.6338719867029,1,1.0,1.576284269890453,0.254155818444616,0.8459583205739577,29.109717667055833,6.16128013297087,0.0,0.0,0.0
BNBUSDT,binance,1h,0.27956309057549333,1,1.0,1.2206483581788332,0.23215105117961546,0.8338605172579606,29.500330629170755,5.704369094245291,0.0,0.0,0.0
BNBUSDT,binance,1h,0.25279522958976486,1,1.0,1.6075758277015044,0.19881765730923834,0.8194296301767464,29.439467634364924,5.9720477041023745,0.0,0.0,0.0
BNBUSDT,binance,1h,1.283765876592156,1,1.0,1.1584181514483625,0.07363329565015803,0.6050000357285763,21.709250859550064,4.162341234077791,0.0,0.0,0.0
BNBUSDT,binance,1h,8.984037434277013,1,1.0,2.1343909933377687,0.07339449104632866,0.5959649546494727,25.90512296653205,4.492018717138505,0.0,0.0,0.0
BNBUSDT,binance,1h,13.35256288975927,1,1.0,3.993459631302359,0.09115468430068988,0.5064017206333848,32.774243589076555,6.676281444879633,0.0,0.0,0.0
BNBUSDT,binance,1h,13.054203081356945,1,1.0,2.4919027854461966,0.04806445087169507,0.1317773845243243,21.692348401046807,6.527101540678448,0.0,0.0,0.0
BNBUSDT,binance,1h,16.589159103777433,1,1.0,3.9346330613252625,0.12782830046183272,0.5874641346580377,19.82156046123058,8.29457955188873,0.0,0.0,0.0
BNBUSDT,binance,1h,18.3392793553204,1,1.0,7.368917452099692,0.1950530393792793,0.6461127725463058,28.665790722158103,9.169639677660184,0.0,0.0,0.0
BNBUSDT,binance,1h,-49.89999999999998,0,1.0,5.7679540231674125,0.3127933971811846,0.7716194147801094,42.84763248192443,9.852576712425897,0.0,0.0,0.0
BNBUSDT,binance,1h,3.212569876696193,1,0.875,1.2454143208213877,0.19311572519661835,0.7488221031033531,18.23749597076987,8.874301233037908,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,1.0,2.0488558099224874,0.18949408868728715,0.7464535646477982,21.185902738123154,8.56151483869085,0.0,0.0,0.0
BNBUSDT,binance,1h,-10.267322496359725,0,1.0,3.718509976999682,0.18421912316350153,0.7499631375582536,24.296219889847777,8.556102080299766,0.0,0.0,0.0
BNBUSDT,binance,1h,0.08831920394584358,1,1.0,1.607612289929077,0.11105751702735223,0.5604467869332515,40.74267747906745,6.783474627207903,0.0,0.0,0.0
BNBUSDT,binance,1h,0.7267211225540677,1,0.875,0.6224547450321782,0.11022497563990294,0.7693017446846769,26.96460298374193,3.6613602030299703,0.0,0.0,0.0
