symbol,provider,base_timeframe,setup_primary,pnl,win,alignment,slope_score,regression_slope_pct,regression_r2,adx,atr,atr_pct,ema_compression,trend_age_bars,signal_age_bars,dist_ema25_atr,dist_ema80_atr,dist_ema220_atr,dist_reg_atr,hour_utc,is_weekend,dist_pivot_P_atr,nearest_support_distance_atr,nearest_resistance_distance_atr,confluence_levels,confluence_fibo,alligator_mouth,ai_prob_entry,wick_reject_ratio,fractal_distance_atr
BTCUSDT,binance,30m,,495.03527084714733,1,0.75,-0.163309124975703,-0.024114072507421012,0.7775285399625578,41.80572564437744,247.51763542357335,0.2811482519431053,1.031234194711724,1.0,1.0,-2.7329054161347877,-4.181685422407534,-4.790007416832269,-1.7074411183351335,16.0,1.0,-5.697169810089853,0.3954465702312646,3.7725392714020436,0.0,0.0,0.0,0.0,1.170743651901359,1.6640430460446196
BTCUSDT,binance,30m,,636.8133650760283,1,0.875,-0.8929272017251398,-0.034209191344631636,0.7917260368985343,50.62479723469896,318.4066825380137,0.3642263167643354,1.801222757421608,6.0,6.0,-3.050465712819292,-4.70471311137659,-5.460312906409819,-2.0894853362200485,18.0,1.0,-6.3700296232252,0.4396578579449011,4.873892682245229,0.0,0.0,0.0,0.0,5.463601179505774,0.4396578579449011
BTCUSDT,binance,30m,,-1111.8300000000017,0,0.875,-1.6029971838735801,-0.04314587016656304,0.701450680415774,55.25071742335838,391.2829048414494,0.45237549111586056,2.7127348566257194,8.0,8.0,-4.126740793577243,-5.889291620253749,-6.684024712365716,-3.2713119618080104,19.0,1.0,-7.5472502464594555,2.7214069074432916,6.329767974411212,0.0,0.0,0.0,0.0,25.54391371338444,2.7214069074432916
BTCUSDT,binance,30m,,866.1199061249208,1,0.75,-1.059912217712212,-0.010172973679736968,0.06733259289696214,21.166023341474748,433.05995306246007,0.4918134091822594,1.2391461090830485,1.0,1.0,-2.1408017049217927,-2.211705749997785,-1.761212925860026,-2.3522093497324703,3.0,0.0,-3.5195357807194143,0.25793195424811455,0.03292846613769572,0.0,0.0,0.0,0.0,21.772556390946452,0.8075325310663576
BTCUSDT,binance,30m,,861.114045168506,1,1.0,-1.244293473841493,-0.05875725504264266,0.7755807336230489,32.109256119944604,430.55702258425447,0.5038414107753654,2.548754989277547,14.0,14.0,-5.733250241220589,-7.106515083020046,-7.412577412076847,-4.397909235150876,15.0,0.0,-9.575990597605895,1.5791520387220197,3.6207050825537,0.0,0.0,0.0,0.0,0.14758292562502107,5.330629578921501
BTCUSDT,binance,30m,,989.6450695585663,1,1.0,-2.2387481225107155,-0.07462031566809464,0.7106424737490742,38.882705983789464,494.822534779281,0.5855561598629011,4.1094521376008855,16.0,16.0,-5.94842973133471,-7.729402320369345,-8.227037624029526,-4.676022998777261,16.0,0.0,-10.252503965412409,3.294261852336825,5.070666397841359,0.0,0.0,0.0,0.0,0.18408609163544715,6.55851294534833
BTCUSDT,binance,30m,,0.0,0,1.0,-3.8260355877986707,-0.11200524883502266,0.7307494624228846,47.92259344779346,612.7925492122561,0.7312394458983104,5.376730069019227,22.0,22.0,-3.935313051707251,-6.4646393279864185,-7.4182256534750115,-2.5648235744560166,19.0,0.0,-9.425669433195662,3.806973506774731,2.996772728977691,0.0,0.0,0.0,0.0,0.45278256587050697,2.996772728977691
BTCUSDT,binance,30m,,737.0684005522926,1,0.875,-1.8113528341378502,-0.16209215429735208,0.8507917617712875,48.639994468683,666.2159944771569,0.8022508659358718,5.860512768710289,40.0,40.0,-1.4870983122738881,-4.801938696126056,-6.892162877158132,0.9284233630612435,4.0,0.0,-4.128510907575192,0.510314977152133,2.5196858284938046,0.0,0.0,0.0,0.0,0.787207369252951,2.5432292440377484
BTCUSDT,binance,30m,,370.098386852711,1,1.0,-1.7340950716075783,-0.16422402273705683,0.8545921026066337,43.459811838190674,598.7161314729475,0.7242274236293877,5.707239206953068,46.0,46.0,-1.4764587274436896,-5.164567929071871,-7.864379071227692,1.5198606000223323,7.0,0.0,-5.218165731252159,1.1920507273524916,1.1066513246769436,0.0,0.0,0.0,0.0,6.440736306494318,1.1066513246769436
BTCUSDT,binance,30m,,68.74953759538766,1,1.0,-0.40982609163981604,-0.1501191124948778,0.8085915131524163,40.65205605766978,553.104624046129,0.6715391486034493,5.7148327646457195,51.0,51.0,-1.5668542580719587,-5.46898865536396,-8.681340734080212,1.5522280176164946,9.0,0.0,-6.201557265798467,0.5562058001784889,1.7509887965052062,0.0,0.0,0.0,0.0,5.061016949152953,0.5562058001784889
BTCUSDT,binance,30m,,-642.4640293701814,0,0.875,-0.4570112396499888,-0.14126442732481564,0.7761806312509012,39.507956437186074,535.3866911418149,0.6463375041792239,5.338794154148647,53.0,53.0,-0.5896478496861862,-4.525002004884512,-7.939411383380698,2.5201350702107517,10.0,0.0,-5.528546093828793,1.0261928603945705,0.9306917938832604,0.0,0.0,0.0,0.0,0.20398393574298873,0.49698657886421316
BTCUSDT,binance,30m,,739.4199646776397,1,1.0,-0.6119220986741577,0.03656442751728472,0.4817831961232927,19.10775106611386,369.70998233881863,0.4450365587466927,3.2790996599429385,1.0,1.0,-1.7635479958192286,-3.075292226023042,-7.775036854860782,-3.1230670362732447,8.0,1.0,-0.8042610357781051,0.8364935078127677,0.6943415440828734,0.0,0.0,0.0,0.0,21.459866220737645,1.5264126665717404
BTCUSDT,binance,30m,,318.0172497219173,1,1.0,-1.3170296597369724,-0.01893068118369869,0.11458727245144396,43.12803761909137,439.7275027809091,0.5396754501085592,4.632335106942948,13.0,13.0,-3.537289762127993,-5.317009182313238,-9.403054673443302,-3.68728812672846,14.0,1.0,-4.3013532730421735,0.8232143718796775,4.2089361895613076,0.0,0.0,0.0,0.0,6.057685185185282,2.4577948687882625
BTCUSDT,binance,30m,,139.05600613776187,1,1.0,-1.6090489183609673,-0.033691947997013416,0.2606827071229173,46.92641005906018,450.9399386223145,0.5546470033354771,5.0394790307607344,15.0,15.0,-3.277183669829792,-5.307767720111404,-9.391574864241965,-3.1681923649366555,15.0,1.0,-4.588778141176027,0.4083692399537698,4.4986589704113085,0.0,0.0,0.0,0.0,15.807311500375423,1.0564378073395726
BTCUSDT,binance,30m,,1172.0015268078714,1,1.0,-2.1297420306560397,-0.052607639341680064,0.4452556765665455,45.90392119602826,586.0007634039353,0.7291737345043757,5.761111123799807,17.0,17.0,-3.6020450320365662,-5.437135001652356,-8.678597238602421,-3.241797945028889,16.0,1.0,-5.1303232369016865,1.2849130018641028,5.060974635549569,0.0,0.0,0.0,0.0,0.3569681171044687,0.7862105798698815
BTCUSDT,binance,30m,,53.50722523580771,1,0.875,-0.25104327037054724,0.005512006438913962,0.028383686409635844,18.01160549927516,452.3477476419781,0.5793425260689146,2.8243443416241334,1.0,1.0,-0.7486071308602363,-0.6671934058752522,-4.807050153595924,-1.1046972605743233,11.0,0.0,1.131791494490958,0.21828781178800116,0.5696502333508694,0.0,0.0,0.0,0.0,12.669798027246893,0.2862841711383871
BTCUSDT,binance,30m,,0.0,0,0.75,-0.2628399695435067,0.000277297472969368,8.301490561724023e-05,19.19360291665732,427.3674966912973,0.5455969336643302,2.5473594707212794,3.0,3.0,-0.17326478921208632,-0.11295735440940645,-4.419928249669385,-0.3972912447024749,12.0,0.0,1.7847013150002609,0.03688862658497176,0.016192153248839172,0.0,0.0,0.0,0.0,10.032702237525685,0.889772860463158
BTCUSDT,binance,30m,,0.0,0,1.0,-0.6117357134257831,-0.01378343199112089,0.16814330078421136,24.502241693833273,505.7074561548054,0.6505430625047345,3.0339979834597277,2.0,2.0,-1.0439318386217398,-1.1837171766239052,-4.7161999253757365,-0.9665015402591084,15.0,0.0,0.33351957002132787,0.30227456237704586,0.08587969085967545,0.0,0.0,0.0,0.0,0.7024430363184535,0.5216454627856019
BTCUSDT,binance,30m,,0.0,0,1.0,-1.2264266637220849,-0.026582082622626155,0.3295268417635969,30.991116748516227,590.8822489694269,0.7725154677296474,4.099492427902661,5.0,5.0,-2.571181585111733,-2.973275186319233,-6.01108705645351,-2.3883463435987156,16.0,0.0,-1.826855805110703,0.7430922163693572,0.22542562453401618,0.0,0.0,0.0,0.0,1.0280846921392268,2.558750076917994
BTCUSDT,binance,30m,,94.01903057354502,1,1.0,-2.1653132906180526,-0.04116311047047093,0.35307959758827745,36.82282127607338,642.009694264455,0.8569751373701793,5.736285159686379,7.0,7.0,-4.211978282268138,-4.96952247895429,-7.851343658465867,-3.9950354781182815,17.0,0.0,-4.130384152072278,0.24644487678843838,2.6564863665399483,0.0,0.0,0.0,0.0,0.06063930280037432,4.803992879785966
BTCUSDT,binance,30m,,-1065.481922128878,0,0.875,-3.521147281852061,-0.08512820964311384,0.487804964655578,43.793031614845724,887.901601774061,1.173503791014486,5.992597245825872,12.0,12.0,-1.0945732739223317,-2.285228976394477,-4.566068138792005,-0.6422208457645671,20.0,0.0,-2.145616882389005,0.05350818143031614,1.0798944365954493,0.0,0.0,0.0,0.0,0.47902232486528823,3.059956187230042
BTCUSDT,binance,30m,,951.5484905363992,1,1.0,-0.9085746337747648,-0.019099473712888667,0.04886588678740433,20.127730809264648,475.7742452681979,0.6354926005692734,4.444116730034379,1.0,1.0,-2.638555810995188,-4.071723508335911,-8.17039110108224,-2.123740701521554,13.0,0.0,-2.313085833484541,0.09277509331157119,4.1178857819334045,0.0,0.0,0.0,0.0,0.08185035440256476,1.6793679101936194
BTCUSDT,binance,30m,,1320.6314151592087,1,1.0,-1.6431808320153292,-0.011911535615948505,0.022943874361194494,30.800901952857547,675.2525150745769,0.9108250190251812,5.526460643148038,5.0,5.0,-2.3426699697568707,-3.6497592370466085,-6.622954127583529,-2.374034688253773,15.0,0.0,-2.71179540362679,0.9199669547789809,3.983434256002639,0.0,0.0,0.0,0.0,0.44143632869433,2.265285898018553
BTCUSDT,binance,30m,,0.0,0,0.75,-0.26854395436472883,0.18795322337570244,0.7495134853039316,27.762860258568228,757.7840328081629,1.1019163727140724,5.74674122209826,1.0,1.0,-1.589772526201254,-0.534697748089566,-4.1081745547435355,-4.122177769491789,6.0,1.0,1.7495574058925603,0.6364676202172046,2.56425302707838,0.0,0.0,0.0,0.0,0.058589561788812354,1.2514779395465114
