symbol,provider,base_timeframe,setup_primary,pnl,win,alignment,slope_score,regression_slope_pct,regression_r2,adx,atr,atr_pct,ema_compression,trend_age_bars,signal_age_bars,dist_ema25_atr,dist_ema80_atr,dist_ema220_atr,dist_reg_atr,hour_utc,is_weekend,dist_pivot_P_atr,nearest_support_distance_atr,nearest_resistance_distance_atr,confluence_levels,confluence_fibo,alligator_mouth,ai_prob_entry,wick_reject_ratio,fractal_distance_atr
DOGEUSDT,binance,30m,,0.0013170452799188687,1,0.75,-0.9207778761752529,-0.032410604982937845,0.6196606593059629,37.064281347076864,0.0006585226399594324,0.545857625961068,1.953503759964895,1.0,1.0,-3.4158496612463516,-4.5416560618486885,-4.926603966761336,-2.8484437619303344,16.0,1.0,-5.142824955684604,1.875410084725532,4.646765068226835,0.0,0.0,0.0,0.0,0.5722891566264985,1.6400347299624047
DOGEUSDT,binance,30m,,-0.005084512391404464,0,0.75,-2.181155548797355,-0.06135693559754069,0.7150800366487906,46.74688788583127,0.000845123914044631,0.7119830783863783,3.5050614234275663,7.0,7.0,-3.7168695927550677,-5.26914838911183,-5.904091293267394,-2.9628791214961905,19.0,1.0,-6.302823264311714,1.1714258507513051,5.916292175511619,0.0,0.0,0.0,0.0,0.14093959731542768,1.1714258507513051
DOGEUSDT,binance,30m,,5.430372324558008e-05,1,0.75,0.030389686232106847,0.07140223009401875,0.642458123377529,19.256592373893422,0.0007069627675440457,0.5631374602071417,1.82343345538212,1.0,1.0,0.9000387396882412,2.5172178247141273,3.1953218983998086,-0.7883932951923159,7.0,0.0,1.1221713076762752,0.9477161043820812,0.1768127060414089,0.0,0.0,0.0,0.0,1.000000000000146,0.7213958406490032
DOGEUSDT,binance,30m,,0.001350680690968803,1,0.75,0.26190713170524993,0.07108390322941521,0.6403549689989207,20.714619369275706,0.000675340345484408,0.537520173101248,1.8336773981447059,3.0,3.0,0.9268727262953188,2.646702271381215,3.429812999721781,-0.8660034347629596,8.0,0.0,1.322789818950561,1.1401658514088941,0.11845878975676236,0.0,0.0,0.0,0.0,6.666666666666358,0.6071012975034225
DOGEUSDT,binance,30m,,6.188838414616926e-05,1,0.875,1.1305693573366244,0.07255464031879452,0.6476284012717658,25.78843191749394,0.0007811161585383545,0.6173855189206091,2.4259488589673537,6.0,6.0,1.5178549847070448,3.169753698009942,3.982593131641781,-0.018405035449717316,10.0,0.0,2.270255600206287,2.1123618836505993,0.1792307052794465,0.0,0.0,0.0,0.0,0.9523809523809063,0.6017030820095628
DOGEUSDT,binance,30m,,0.00020340374165969677,1,1.0,1.1507452334220496,0.06868226471088257,0.6252439584413211,33.405783689411265,0.0007659625834031123,0.6060789550586425,2.4314613784846397,10.0,10.0,0.9033920439741348,2.7292055167738787,3.728776426541872,-0.546701562517555,12.0,0.0,2.132393107345462,1.9713756686275519,0.36555310411637104,0.0,0.0,0.0,0.0,0.051282051282066796,1.7885991165693844
DOGEUSDT,binance,30m,,0.0,0,0.875,-0.8860448214075974,-0.09111412795663695,0.8516664414651851,40.61234079047727,0.000591480918366565,0.4884638850165703,2.0233960657253736,1.0,1.0,-1.5885454663946414,-3.787193636531211,-3.984279197866761,0.5431630645372532,13.0,0.0,-7.438955109745614,0.379193490983771,0.8115223756086052,0.0,0.0,0.0,0.0,0.09677419354839287,0.828429091767135
DOGEUSDT,binance,30m,,0.0,0,1.0,-1.4603884342584923,-0.0938698955402836,0.8434522829362718,44.56779884354541,0.0006826288548292068,0.574893763541525,3.0648077453740523,4.0,4.0,-4.179709429693483,-6.374493958631681,-6.760576464184682,-2.3182005522330713,14.0,0.0,-9.888243006792962,0.3369327246759001,1.4063278942994488,0.0,0.0,0.0,0.0,0.21604938271605176,2.3585290727313617
DOGEUSDT,binance,30m,,0.0,0,1.0,-2.632799906182412,-0.1101571390057039,0.8029947322206228,50.03180128435831,0.0009327259003374282,0.8024829220833075,5.147489926402633,6.0,6.0,-4.94433832115768,-7.012745785910513,-7.5069004754165976,-3.492937142624483,15.0,0.0,-9.927889851295049,1.5116981307047495,3.720278378401065,0.0,0.0,0.0,0.0,1.5517241379310387,4.417160495392617
DOGEUSDT,binance,30m,,0.0024049684455184628,1,1.0,-1.318265308477854,-0.14897227766807622,0.8109256206275659,40.93602792294616,0.0012169822114821722,1.056133135018808,5.991618609467892,5.0,5.0,-0.9964185556654082,-3.5935786284404183,-5.367882161806827,0.8468198599445456,4.0,0.0,-3.0786536001241687,0.08217046975420625,2.046044696879682,0.0,0.0,0.0,0.0,0.36082474226804495,2.046044696879682
