datetime,open,high,low,close,volume
2025-08-02 11:00:00+00:00,0.19872,0.20064,0.19762,0.19973,19049089.0
2025-08-02 12:00:00+00:00,0.19973,0.19989,0.19773,0.19937,39740417.0
2025-08-02 13:00:00+00:00,0.19938,0.20008,0.19766,0.19942,25437718.0
2025-08-02 14:00:00+00:00,0.19942,0.19959,0.1943,0.19564,78885029.0
2025-08-02 15:00:00+00:00,0.19564,0.19776,0.19364,0.19456,59405105.0
2025-08-02 16:00:00+00:00,0.19457,0.1973,0.19242,0.19616,74424653.0
2025-08-02 17:00:00+00:00,0.19616,0.19734,0.19129,0.19272,56102256.0
2025-08-02 18:00:00+00:00,0.19271,0.19351,0.18959,0.19096,142570206.0
2025-08-02 19:00:00+00:00,0.19096,0.19476,0.19008,0.19242,100225570.0
2025-08-02 20:00:00+00:00,0.19241,0.1943,0.19201,0.19385,28954662.0
2025-08-02 21:00:00+00:00,0.19385,0.19474,0.19235,0.19328,27745584.0
2025-08-02 22:00:00+00:00,0.19328,0.1943,0.19124,0.19333,46390614.0
2025-08-02 23:00:00+00:00,0.19334,0.19356,0.18944,0.19098,93610533.0
2025-08-03 00:00:00+00:00,0.19098,0.194,0.18845,0.19359,113699666.0
2025-08-03 01:00:00+00:00,0.19359,0.19541,0.1929,0.19464,72710246.0
2025-08-03 02:00:00+00:00,0.19463,0.1962,0.19462,0.19595,43726920.0
2025-08-03 03:00:00+00:00,0.19595,0.19646,0.1953,0.1958,26817667.0
2025-08-03 04:00:00+00:00,0.1958,0.19617,0.19496,0.19568,27613623.0
2025-08-03 05:00:00+00:00,0.19568,0.19636,0.19537,0.19563,17596249.0
2025-08-03 06:00:00+00:00,0.19564,0.19603,0.19511,0.19572,16050454.0
2025-08-03 07:00:00+00:00,0.19572,0.19691,0.1957,0.1963,22089001.0
2025-08-03 08:00:00+00:00,0.1963,0.197,0.19556,0.19645,16319000.0
2025-08-03 09:00:00+00:00,0.19644,0.19702,0.19572,0.1969,13465881.0
2025-08-03 10:00:00+00:00,0.19691,0.19791,0.19683,0.19745,27485656.0
2025-08-03 11:00:00+00:00,0.19745,0.1995,0.19742,0.19782,51562661.0
2025-08-03 12:00:00+00:00,0.19782,0.19911,0.19719,0.19857,25313876.0
2025-08-03 13:00:00+00:00,0.19857,0.19931,0.19775,0.19832,32603529.0
2025-08-03 14:00:00+00:00,0.19832,0.1989,0.19677,0.19855,46276563.0
2025-08-03 15:00:00+00:00,0.19855,0.1991,0.19764,0.19893,29645453.0
2025-08-03 16:00:00+00:00,0.19892,0.19998,0.19782,0.19979,33320256.0
2025-08-03 17:00:00+00:00,0.19978,0.20023,0.19899,0.19951,25441309.0
2025-08-03 18:00:00+00:00,0.19952,0.19976,0.1984,0.19936,18538519.0
2025-08-03 19:00:00+00:00,0.19936,0.20007,0.19865,0.19892,24308558.0
2025-08-03 20:00:00+00:00,0.19893,0.19902,0.19801,0.1988,11020540.0
2025-08-03 21:00:00+00:00,0.19881,0.19955,0.19847,0.19943,12114277.0
2025-08-03 22:00:00+00:00,0.19943,0.19995,0.19794,0.19916,16357181.0
2025-08-03 23:00:00+00:00,0.19916,0.20047,0.1985,0.19876,19551872.0
2025-08-04 00:00:00+00:00,0.19875,0.20297,0.1985,0.20286,72373328.0
2025-08-04 01:00:00+00:00,0.20286,0.20295,0.20086,0.20114,52266219.0
2025-08-04 02:00:00+00:00,0.20114,0.20273,0.19993,0.20269,25151058.0
2025-08-04 03:00:00+00:00,0.20269,0.2029,0.20135,0.20171,17936829.0
2025-08-04 04:00:00+00:00,0.20171,0.2023,0.20083,0.201,21603909.0
2025-08-04 05:00:00+00:00,0.20101,0.20117,0.19957,0.20066,22646589.0
2025-08-04 06:00:00+00:00,0.20065,0.20377,0.19958,0.20262,127343172.0
2025-08-04 07:00:00+00:00,0.20262,0.20393,0.20175,0.20311,32887752.0
2025-08-04 08:00:00+00:00,0.2031,0.20406,0.20192,0.20215,46601666.0
2025-08-04 09:00:00+00:00,0.20216,0.20278,0.20099,0.20125,25578727.0
2025-08-04 10:00:00+00:00,0.20125,0.20252,0.2008,0.20137,29990485.0
2025-08-04 11:00:00+00:00,0.20136,0.20153,0.20026,0.20104,24528731.0
2025-08-04 12:00:00+00:00,0.20105,0.20191,0.20047,0.20176,21577622.0
2025-08-04 13:00:00+00:00,0.20176,0.20429,0.20101,0.20412,52148693.0
2025-08-04 14:00:00+00:00,0.20412,0.20629,0.20328,0.20375,123370426.0
2025-08-04 15:00:00+00:00,0.20376,0.2047,0.20303,0.20385,37439922.0
2025-08-04 16:00:00+00:00,0.20385,0.20849,0.20385,0.20771,72148757.0
2025-08-04 17:00:00+00:00,0.20771,0.20982,0.20606,0.20642,53321275.0
2025-08-04 18:00:00+00:00,0.20641,0.20689,0.20485,0.20531,26526198.0
2025-08-04 19:00:00+00:00,0.20531,0.20575,0.20405,0.20467,28926563.0
2025-08-04 20:00:00+00:00,0.20467,0.20707,0.20436,0.2066,18294255.0
2025-08-04 21:00:00+00:00,0.2066,0.20955,0.20646,0.20884,28330602.0
2025-08-04 22:00:00+00:00,0.20885,0.21076,0.20885,0.21076,32116007.0
2025-08-04 23:00:00+00:00,0.21075,0.21127,0.20996,0.21039,23466910.0
2025-08-05 00:00:00+00:00,0.21038,0.21106,0.20924,0.20969,40936961.0
2025-08-05 01:00:00+00:00,0.20969,0.21047,0.2083,0.20851,21928067.0
2025-08-05 02:00:00+00:00,0.20851,0.20928,0.20784,0.20921,28952243.0
2025-08-05 03:00:00+00:00,0.20921,0.20923,0.20611,0.2064,35410492.0
2025-08-05 04:00:00+00:00,0.20641,0.20709,0.20564,0.2059,23773173.0
2025-08-05 05:00:00+00:00,0.2059,0.20668,0.20585,0.20656,16914954.0
2025-08-05 06:00:00+00:00,0.20656,0.20748,0.20447,0.20507,25444440.0
2025-08-05 07:00:00+00:00,0.20507,0.20545,0.20151,0.20187,65225394.0
2025-08-05 08:00:00+00:00,0.20186,0.2036,0.20129,0.20331,29898839.0
2025-08-05 09:00:00+00:00,0.20331,0.20681,0.20325,0.2067,32307987.0
2025-08-05 10:00:00+00:00,0.2067,0.20885,0.20555,0.208,39810037.0
2025-08-05 11:00:00+00:00,0.20801,0.20842,0.207,0.20744,16454884.0
2025-08-05 12:00:00+00:00,0.20744,0.20767,0.20282,0.20327,48673995.0
2025-08-05 13:00:00+00:00,0.20327,0.20497,0.20285,0.2045,39332756.0
2025-08-05 14:00:00+00:00,0.2045,0.2045,0.19819,0.19924,130703367.0
2025-08-05 15:00:00+00:00,0.19923,0.2003,0.19729,0.19823,56742992.0
2025-08-05 16:00:00+00:00,0.19823,0.2001,0.19776,0.19866,42133585.0
2025-08-05 17:00:00+00:00,0.19867,0.20017,0.19834,0.19996,20836509.0
2025-08-05 18:00:00+00:00,0.19995,0.19995,0.19737,0.19903,25378433.0
2025-08-05 19:00:00+00:00,0.19904,0.19971,0.19682,0.19786,22067550.0
2025-08-05 20:00:00+00:00,0.19786,0.19966,0.19786,0.19807,13837097.0
2025-08-05 21:00:00+00:00,0.19806,0.19908,0.19729,0.19758,17795033.0
2025-08-05 22:00:00+00:00,0.19758,0.19928,0.19602,0.19928,23810951.0
2025-08-05 23:00:00+00:00,0.19928,0.20035,0.19904,0.19981,25654052.0
2025-08-06 00:00:00+00:00,0.19982,0.19988,0.19733,0.19764,20120297.0
2025-08-06 01:00:00+00:00,0.19763,0.19844,0.19666,0.19836,29211256.0
2025-08-06 02:00:00+00:00,0.19836,0.19837,0.19684,0.19771,13680854.0
2025-08-06 03:00:00+00:00,0.19771,0.19787,0.19599,0.19642,22099262.0
